Pointing,Gl,Gb,RA,Dec
MSGPS_S_2788,-6.865615255727803,-0.1065153145342792,17:28:40.01,-34:47:8.19
MSGPS_S_2789,-6.721365976153302,0.14333176664396485,17:28:2.69,-34:31:37.26
MSGPS_S_2790,-6.865615255727803,0.3931788478222087,17:26:38.84,-34:30:28.0
MSGPS_S_2791,-6.721365976153302,0.6430259290004525,17:26:2.02,-34:14:54.81
MSGPS_S_2792,-6.865615255727803,0.8928730101786966,17:24:38.48,-34:13:40.38
MSGPS_S_2793,-6.721365976153302,1.1427200913569402,17:24:2.15,-33:58:5.01
MSGPS_S_2794,-6.432867417004297,-1.3557507204254986,17:34:55.46,-35:06:26.51
MSGPS_S_2795,-6.577116696578798,-1.1059036392472548,17:33:30.94,-35:05:34.86
MSGPS_S_2796,-6.432867417004297,-0.8560565580690108,17:32:52.57,-34:50:9.6
MSGPS_S_2797,-6.577116696578798,-0.6062094768907669,17:31:28.35,-34:49:12.71
MSGPS_S_2798,-6.432867417004297,-0.35636239571252304,17:30:50.49,-34:33:45.02
MSGPS_S_2799,-6.577116696578798,-0.1065153145342792,17:29:26.57,-34:32:42.93
MSGPS_S_2800,-6.432867417004297,0.14333176664396485,17:28:49.21,-34:17:12.89
MSGPS_S_2801,-6.577116696578798,0.3931788478222087,17:27:25.59,-34:16:5.64
MSGPS_S_2802,-6.432867417004297,0.6430259290004525,17:26:48.73,-34:00:33.34
MSGPS_S_2803,-6.577116696578798,0.8928730101786966,17:25:25.42,-33:59:20.97
MSGPS_S_2804,-6.432867417004297,1.1427200913569402,17:24:49.04,-33:43:46.5
MSGPS_S_2805,-6.144368857855292,-1.3557507204254986,17:35:41.1,-34:51:52.71
MSGPS_S_2806,-6.288618137429793,-1.1059036392472548,17:34:16.82,-34:51:2.93
MSGPS_S_2807,-6.144368857855292,-0.8560565580690108,17:33:38.43,-34:35:38.53
MSGPS_S_2808,-6.288618137429793,-0.6062094768907669,17:32:14.44,-34:34:43.54
MSGPS_S_2809,-6.144368857855292,-0.35636239571252304,17:31:36.55,-34:19:16.72
MSGPS_S_2810,-6.288618137429793,-0.1065153145342792,17:30:12.86,-34:18:16.58
MSGPS_S_2811,-6.144368857855292,0.14333176664396485,17:29:35.47,-34:02:47.42
MSGPS_S_2812,-6.288618137429793,0.3931788478222087,17:28:12.08,-34:01:42.15
MSGPS_S_2813,-6.144368857855292,0.6430259290004525,17:27:35.18,-33:46:10.74
MSGPS_S_2814,-6.288618137429793,0.8928730101786966,17:26:12.08,-33:45:0.39
MSGPS_S_2815,-6.144368857855292,1.1427200913569402,17:25:35.66,-33:29:26.82
MSGPS_S_2816,-5.855870298706287,-1.3557507204254986,17:36:26.47,-34:37:17.91
MSGPS_S_2817,-6.000119578280788,-1.1059036392472548,17:35:2.44,-34:36:29.98
MSGPS_S_2818,-5.855870298706287,-0.8560565580690108,17:34:24.02,-34:21:6.43
MSGPS_S_2819,-6.000119578280788,-0.6062094768907669,17:33:0.27,-34:20:13.33
MSGPS_S_2820,-5.855870298706287,-0.35636239571252304,17:32:22.35,-34:04:47.37
MSGPS_S_2821,-6.000119578280788,-0.1065153145342792,17:30:58.9,-34:03:49.15
MSGPS_S_2822,-5.855870298706287,0.14333176664396485,17:30:21.47,-33:48:20.86
MSGPS_S_2823,-6.000119578280788,0.3931788478222087,17:28:58.3,-33:47:17.56
MSGPS_S_2824,-5.855870298706287,0.6430259290004525,17:28:21.36,-33:31:47.03
MSGPS_S_2825,-6.000119578280788,0.8928730101786966,17:26:58.49,-33:30:38.68
MSGPS_S_2826,-5.855870298706287,1.1427200913569402,17:26:22.02,-33:15:6.0
MSGPS_S_2827,-5.567371739557282,-1.3557507204254986,17:37:11.59,-34:22:42.14
MSGPS_S_2828,-5.711621019131783,-1.1059036392472548,17:35:47.79,-34:21:56.02
MSGPS_S_2829,-5.567371739557282,-0.8560565580690108,17:35:9.36,-34:06:33.32
MSGPS_S_2830,-5.711621019131783,-0.6062094768907669,17:33:45.84,-34:05:42.08
MSGPS_S_2831,-5.567371739557282,-0.35636239571252304,17:33:7.9,-33:50:16.97
MSGPS_S_2832,-5.711621019131783,-0.1065153145342792,17:31:44.67,-33:49:20.66
MSGPS_S_2833,-5.567371739557282,0.14333176664396485,17:31:7.21,-33:33:53.23
MSGPS_S_2834,-5.711621019131783,0.3931788478222087,17:29:44.26,-33:32:51.88
MSGPS_S_2835,-5.567371739557282,0.6430259290004525,17:29:7.28,-33:17:22.22
MSGPS_S_2836,-5.711621019131783,0.8928730101786966,17:27:44.63,-33:16:15.85
MSGPS_S_2837,-5.567371739557282,1.1427200913569402,17:27:8.11,-33:00:44.06
MSGPS_S_2838,-5.278873180408277,-1.3557507204254986,17:37:56.46,-34:08:5.41
MSGPS_S_2839,-5.423122459982778,-1.1059036392472548,17:36:32.9,-34:07:21.09
MSGPS_S_2840,-5.278873180408277,-0.8560565580690108,17:35:54.44,-33:51:59.22
MSGPS_S_2841,-5.423122459982778,-0.6062094768907669,17:34:31.15,-33:51:9.82
MSGPS_S_2842,-5.278873180408277,-0.35636239571252304,17:33:53.18,-33:35:45.56
MSGPS_S_2843,-5.423122459982778,-0.1065153145342792,17:32:30.18,-33:34:51.12
MSGPS_S_2844,-5.278873180408277,0.14333176664396485,17:31:52.69,-33:19:24.56
MSGPS_S_2845,-5.423122459982778,0.3931788478222087,17:30:29.97,-33:18:25.12
MSGPS_S_2846,-5.278873180408277,0.6430259290004525,17:29:52.95,-33:02:56.33
MSGPS_S_2847,-5.423122459982778,0.8928730101786966,17:28:30.51,-33:01:51.92
MSGPS_S_2848,-5.278873180408277,1.1427200913569402,17:27:53.96,-32:46:21.0
MSGPS_S_2849,-4.990374621259272,-1.3557507204254986,17:38:41.08,-33:53:27.72
MSGPS_S_2850,-5.134623900833773,-1.1059036392472548,17:37:17.75,-33:52:45.18
MSGPS_S_2851,-4.990374621259272,-0.8560565580690108,17:36:39.27,-33:37:24.14
MSGPS_S_2852,-5.134623900833773,-0.6062094768907669,17:35:16.21,-33:36:36.56
MSGPS_S_2853,-4.990374621259272,-0.35636239571252304,17:34:38.22,-33:21:13.14
MSGPS_S_2854,-5.134623900833773,-0.1065153145342792,17:33:15.44,-33:20:20.56
MSGPS_S_2855,-4.990374621259272,0.14333176664396485,17:32:37.92,-33:04:54.84
MSGPS_S_2856,-5.134623900833773,0.3931788478222087,17:31:15.42,-33:03:57.3
MSGPS_S_2857,-4.990374621259272,0.6430259290004525,17:30:38.36,-32:48:29.37
MSGPS_S_2858,-5.134623900833773,0.8928730101786966,17:29:16.14,-32:47:26.9
MSGPS_S_2859,-4.990374621259272,1.1427200913569402,17:28:39.54,-32:31:56.84
MSGPS_S_2860,-4.701876062110281,-1.3557507204254986,17:39:25.45,-33:38:49.1
MSGPS_S_2861,-4.8461253416847825,-1.1059036392472548,17:38:2.35,-33:38:8.31
MSGPS_S_2862,-4.701876062110281,-0.8560565580690108,17:37:23.85,-33:22:48.1
MSGPS_S_2863,-4.8461253416847825,-0.6062094768907669,17:36:1.02,-33:22:2.31
MSGPS_S_2864,-4.701876062110281,-0.35636239571252304,17:35:23.01,-33:06:39.72
MSGPS_S_2865,-4.8461253416847825,-0.1065153145342792,17:34:0.45,-33:05:48.98
MSGPS_S_2866,-4.701876062110281,0.14333176664396485,17:33:22.9,-32:50:24.11
MSGPS_S_2867,-4.8461253416847825,0.3931788478222087,17:32:0.62,-32:49:28.44
MSGPS_S_2868,-4.701876062110281,0.6430259290004525,17:31:23.53,-32:34:1.36
MSGPS_S_2869,-4.8461253416847825,0.8928730101786966,17:30:1.52,-32:33:0.8
MSGPS_S_2870,-4.701876062110281,1.1427200913569402,17:29:24.88,-32:17:31.61
MSGPS_S_2871,-4.413377502961276,-1.3557507204254986,17:40:9.58,-33:24:9.57
MSGPS_S_2872,-4.5576267825357775,-1.1059036392472548,17:38:46.7,-33:23:30.51
MSGPS_S_2873,-4.413377502961276,-0.8560565580690108,17:38:8.19,-33:08:11.11
MSGPS_S_2874,-4.5576267825357775,-0.6062094768907669,17:36:45.59,-33:07:27.09
MSGPS_S_2875,-4.413377502961276,-0.35636239571252304,17:36:7.55,-32:52:5.33
MSGPS_S_2876,-4.5576267825357775,-0.1065153145342792,17:34:45.21,-32:51:16.4
MSGPS_S_2877,-4.413377502961276,0.14333176664396485,17:34:7.64,-32:35:52.36
MSGPS_S_2878,-4.5576267825357775,0.3931788478222087,17:32:45.57,-32:34:58.54
MSGPS_S_2879,-4.413377502961276,0.6430259290004525,17:32:8.45,-32:19:32.32
MSGPS_S_2880,-4.5576267825357775,0.8928730101786966,17:30:46.65,-32:18:33.65
MSGPS_S_2881,-4.413377502961276,1.1427200913569402,17:30:9.97,-32:03:5.31
MSGPS_S_2882,-4.124878943812271,-1.3557507204254986,17:40:53.46,-33:09:29.13
MSGPS_S_2883,-4.2691282233867724,-1.1059036392472548,17:39:30.82,-33:08:51.78
MSGPS_S_2884,-4.124878943812271,-0.8560565580690108,17:38:52.29,-32:53:33.18
MSGPS_S_2885,-4.2691282233867724,-0.6062094768907669,17:37:29.91,-32:52:50.92
MSGPS_S_2886,-4.124878943812271,-0.35636239571252304,17:36:51.85,-32:37:29.97
MSGPS_S_2887,-4.2691282233867724,-0.1065153145342792,17:35:29.73,-32:36:42.83
MSGPS_S_2888,-4.124878943812271,0.14333176664396485,17:34:52.13,-32:21:19.63
MSGPS_S_2889,-4.2691282233867724,0.3931788478222087,17:33:30.27,-32:20:27.64
MSGPS_S_2890,-4.124878943812271,0.6430259290004525,17:32:53.12,-32:05:2.25
MSGPS_S_2891,-4.2691282233867724,0.8928730101786966,17:31:31.53,-32:04:5.45
MSGPS_S_2892,-4.124878943812271,1.1427200913569402,17:30:54.82,-31:48:37.97
MSGPS_S_2893,-3.836380384663266,-1.3557507204254986,17:41:37.12,-32:54:47.79
MSGPS_S_2894,-3.9806296642377674,-1.1059036392472548,17:40:14.7,-32:54:12.13
MSGPS_S_2895,-3.836380384663266,-0.8560565580690108,17:39:36.16,-32:38:54.33
MSGPS_S_2896,-3.9806296642377674,-0.6062094768907669,17:38:14.0,-32:38:13.8
MSGPS_S_2897,-3.836380384663266,-0.35636239571252304,17:37:35.92,-32:22:53.67
MSGPS_S_2898,-3.9806296642377674,-0.1065153145342792,17:36:14.01,-32:22:8.3
MSGPS_S_2899,-3.836380384663266,0.14333176664396485,17:35:36.39,-32:06:45.91
MSGPS_S_2900,-3.9806296642377674,0.3931788478222087,17:34:14.74,-32:05:55.73
MSGPS_S_2901,-3.836380384663266,0.6430259290004525,17:33:37.56,-31:50:31.18
MSGPS_S_2902,-3.9806296642377674,0.8928730101786966,17:32:16.18,-31:49:36.23
MSGPS_S_2903,-3.836380384663266,1.1427200913569402,17:31:39.43,-31:34:9.58
MSGPS_S_2904,-3.547881825514261,-1.3557507204254986,17:42:20.54,-32:40:5.58
MSGPS_S_2905,-3.6921311050887624,-1.1059036392472548,17:40:58.34,-32:39:31.59
MSGPS_S_2906,-3.547881825514261,-0.8560565580690108,17:40:19.79,-32:24:14.58
MSGPS_S_2907,-3.6921311050887624,-0.6062094768907669,17:38:57.84,-32:23:35.76
MSGPS_S_2908,-3.547881825514261,-0.35636239571252304,17:38:19.75,-32:08:16.43
MSGPS_S_2909,-3.6921311050887624,-0.1065153145342792,17:36:58.05,-32:07:32.8
MSGPS_S_2910,-3.547881825514261,0.14333176664396485,17:36:20.4,-31:52:11.23
MSGPS_S_2911,-3.6921311050887624,0.3931788478222087,17:34:58.97,-31:51:22.84
MSGPS_S_2912,-3.547881825514261,0.6430259290004525,17:34:21.76,-31:35:59.11
MSGPS_S_2913,-3.6921311050887624,0.8928730101786966,17:33:0.58,-31:35:5.99
MSGPS_S_2914,-3.547881825514261,1.1427200913569402,17:32:23.8,-31:19:40.18
MSGPS_S_2915,-3.2593832663652558,-1.3557507204254986,17:43:3.73,-32:25:22.5
MSGPS_S_2916,-3.4036325459397574,-1.1059036392472548,17:41:41.75,-32:24:50.16
MSGPS_S_2917,-3.2593832663652558,-0.8560565580690108,17:41:3.19,-32:09:33.93
MSGPS_S_2918,-3.4036325459397574,-0.6062094768907669,17:39:41.46,-32:08:56.8
MSGPS_S_2919,-3.2593832663652558,-0.35636239571252304,17:39:3.34,-31:53:38.26
MSGPS_S_2920,-3.4036325459397574,-0.1065153145342792,17:37:41.86,-31:52:56.37
MSGPS_S_2921,-3.2593832663652558,0.14333176664396485,17:37:4.19,-31:37:35.61
MSGPS_S_2922,-3.4036325459397574,0.3931788478222087,17:35:42.96,-31:36:48.98
MSGPS_S_2923,-3.2593832663652558,0.6430259290004525,17:35:5.72,-31:21:26.07
MSGPS_S_2924,-3.4036325459397574,0.8928730101786966,17:33:44.75,-31:20:34.75
MSGPS_S_2925,-3.2593832663652558,1.1427200913569402,17:33:7.94,-31:05:9.77
MSGPS_S_2926,-2.970884707216265,-1.3557507204254986,17:43:46.69,-32:10:38.58
MSGPS_S_2927,-3.1151339867907666,-1.1059036392472548,17:42:24.93,-32:10:7.86
MSGPS_S_2928,-2.970884707216265,-0.8560565580690108,17:41:46.36,-31:54:52.41
MSGPS_S_2929,-3.1151339867907666,-0.6062094768907669,17:40:24.84,-31:54:16.94
MSGPS_S_2930,-2.970884707216265,-0.35636239571252304,17:39:46.71,-31:38:59.19
MSGPS_S_2931,-3.1151339867907666,-0.1065153145342792,17:38:25.44,-31:38:19.0
MSGPS_S_2932,-2.970884707216265,0.14333176664396485,17:37:47.75,-31:22:59.04
MSGPS_S_2933,-3.1151339867907666,0.3931788478222087,17:36:26.73,-31:22:14.16
MSGPS_S_2934,-2.970884707216265,0.6430259290004525,17:35:49.46,-31:06:52.06
MSGPS_S_2935,-3.1151339867907666,0.8928730101786966,17:34:28.69,-31:06:2.53
MSGPS_S_2936,-2.970884707216265,1.1427200913569402,17:33:51.84,-30:50:38.37
MSGPS_S_2937,-2.68238614806726,-1.3557507204254986,17:44:29.44,-31:55:53.81
MSGPS_S_2938,-2.8266354276417616,-1.1059036392472548,17:43:7.89,-31:55:24.69
MSGPS_S_2939,-2.68238614806726,-0.8560565580690108,17:42:29.31,-31:40:10.02
MSGPS_S_2940,-2.8266354276417616,-0.6062094768907669,17:41:8.0,-31:39:36.19
MSGPS_S_2941,-2.68238614806726,-0.35636239571252304,17:40:29.86,-31:24:19.23
MSGPS_S_2942,-2.8266354276417616,-0.1065153145342792,17:39:8.79,-31:23:40.72
MSGPS_S_2943,-2.68238614806726,0.14333176664396485,17:38:31.08,-31:08:21.55
MSGPS_S_2944,-2.8266354276417616,0.3931788478222087,17:37:10.26,-31:07:38.4
MSGPS_S_2945,-2.68238614806726,0.6430259290004525,17:36:32.97,-30:52:17.11
MSGPS_S_2946,-2.8266354276417616,0.8928730101786966,17:35:12.39,-30:51:29.34
MSGPS_S_2947,-2.68238614806726,1.1427200913569402,17:34:35.52,-30:36:6.0
MSGPS_S_2948,-2.393887588918255,-1.3557507204254986,17:45:11.96,-31:41:8.22
MSGPS_S_2949,-2.5381368684927565,-1.1059036392472548,17:43:50.63,-31:40:40.69
MSGPS_S_2950,-2.393887588918255,-0.8560565580690108,17:43:12.03,-31:25:26.77
MSGPS_S_2951,-2.5381368684927565,-0.6062094768907669,17:41:50.94,-31:24:54.57
MSGPS_S_2952,-2.393887588918255,-0.35636239571252304,17:41:12.78,-31:09:38.38
MSGPS_S_2953,-2.5381368684927565,-0.1065153145342792,17:39:51.92,-31:09:1.54
MSGPS_S_2954,-2.393887588918255,0.14333176664396485,17:39:14.19,-30:53:43.16
MSGPS_S_2955,-2.5381368684927565,0.3931788478222087,17:37:53.57,-30:53:1.71
MSGPS_S_2956,-2.393887588918255,0.6430259290004525,17:37:16.25,-30:37:41.22
MSGPS_S_2957,-2.5381368684927565,0.8928730101786966,17:35:55.88,-30:36:55.19
MSGPS_S_2958,-2.393887588918255,1.1427200913569402,17:35:18.97,-30:21:32.66
MSGPS_S_2959,-2.10538902976925,-1.3557507204254986,17:45:54.26,-31:26:21.82
MSGPS_S_2960,-2.2496383093437515,-1.1059036392472548,17:44:33.14,-31:25:55.85
MSGPS_S_2961,-2.10538902976925,-0.8560565580690108,17:43:54.54,-31:10:42.69
MSGPS_S_2962,-2.2496383093437515,-0.6062094768907669,17:42:33.65,-31:10:12.09
MSGPS_S_2963,-2.10538902976925,-0.35636239571252304,17:41:55.48,-30:54:56.67
MSGPS_S_2964,-2.2496383093437515,-0.1065153145342792,17:40:34.83,-30:54:21.47
MSGPS_S_2965,-2.10538902976925,0.14333176664396485,17:39:57.08,-30:39:3.87
MSGPS_S_2966,-2.2496383093437515,0.3931788478222087,17:38:36.66,-30:38:24.1
MSGPS_S_2967,-2.10538902976925,0.6430259290004525,17:37:59.32,-30:23:4.4
MSGPS_S_2968,-2.2496383093437515,0.8928730101786966,17:36:39.13,-30:22:20.09
MSGPS_S_2969,-2.10538902976925,1.1427200913569402,17:36:2.2,-30:06:58.37
MSGPS_S_2970,-1.8168904706202451,-1.3557507204254986,17:46:36.35,-31:11:34.62
MSGPS_S_2971,-1.9611397501947465,-1.1059036392472548,17:45:15.44,-31:11:10.19
MSGPS_S_2972,-1.8168904706202451,-0.8560565580690108,17:44:36.84,-30:55:57.77
MSGPS_S_2973,-1.9611397501947465,-0.6062094768907669,17:43:16.15,-30:55:28.76
MSGPS_S_2974,-1.8168904706202451,-0.35636239571252304,17:42:37.97,-30:40:14.1
MSGPS_S_2975,-1.9611397501947465,-0.1065153145342792,17:41:17.51,-30:39:40.53
MSGPS_S_2976,-1.8168904706202451,0.14333176664396485,17:40:39.75,-30:24:23.69
MSGPS_S_2977,-1.9611397501947465,0.3931788478222087,17:39:19.52,-30:23:45.59
MSGPS_S_2978,-1.8168904706202451,0.6430259290004525,17:38:42.16,-30:08:26.67
MSGPS_S_2979,-1.9611397501947465,0.8928730101786966,17:37:22.17,-30:07:44.07
MSGPS_S_2980,-1.8168904706202451,1.1427200913569402,17:36:45.22,-29:52:23.14
MSGPS_S_2981,-1.52839191147124,-1.3557507204254986,17:47:18.24,-30:56:46.63
MSGPS_S_2982,-1.6726411910457415,-1.1059036392472548,17:45:57.53,-30:56:23.72
MSGPS_S_2983,-1.52839191147124,-0.8560565580690108,17:45:18.92,-30:41:12.04
MSGPS_S_2984,-1.6726411910457415,-0.6062094768907669,17:43:58.44,-30:40:44.6
MSGPS_S_2985,-1.52839191147124,-0.35636239571252304,17:43:20.24,-30:25:30.68
MSGPS_S_2986,-1.6726411910457415,-0.1065153145342792,17:41:59.99,-30:24:58.72
MSGPS_S_2987,-1.52839191147124,0.14333176664396485,17:41:22.2,-30:09:42.65
MSGPS_S_2988,-1.6726411910457415,0.3931788478222087,17:40:2.18,-30:09:6.2
MSGPS_S_2989,-1.52839191147124,0.6430259290004525,17:39:24.8,-29:53:48.05
MSGPS_S_2990,-1.6726411910457415,0.8928730101786966,17:38:5.0,-29:53:7.13
MSGPS_S_2991,-1.52839191147124,1.1427200913569402,17:37:28.01,-29:37:46.99
MSGPS_S_2992,-1.239893352322235,-1.3557507204254986,17:47:59.91,-30:41:57.86
MSGPS_S_2993,-1.3841426318967365,-1.1059036392472548,17:46:39.41,-30:41:36.46
MSGPS_S_2994,-1.239893352322235,-0.8560565580690108,17:46:0.79,-30:26:25.51
MSGPS_S_2995,-1.3841426318967365,-0.6062094768907669,17:44:40.51,-30:25:59.61
MSGPS_S_2996,-1.239893352322235,-0.35636239571252304,17:44:2.31,-30:10:46.44
MSGPS_S_2997,-1.3841426318967365,-0.1065153145342792,17:42:42.25,-30:10:16.06
MSGPS_S_2998,-1.239893352322235,0.14333176664396485,17:42:4.45,-29:55:0.75
MSGPS_S_2999,-1.3841426318967365,0.3931788478222087,17:40:44.61,-29:54:25.92
MSGPS_S_3000,-1.239893352322235,0.6430259290004525,17:40:7.21,-29:39:8.55
MSGPS_S_3001,-1.3841426318967365,0.8928730101786966,17:38:47.6,-29:38:29.29
MSGPS_S_3002,-1.239893352322235,1.1427200913569402,17:38:10.6,-29:23:9.93
MSGPS_S_3003,-0.9513947931732443,-1.3557507204254986,17:48:41.38,-30:27:8.33
MSGPS_S_3004,-1.0956440727477457,-1.1059036392472548,17:47:21.08,-30:26:48.41
MSGPS_S_3005,-0.9513947931732443,-0.8560565580690108,17:46:42.46,-30:11:38.19
MSGPS_S_3006,-1.0956440727477457,-0.6062094768907669,17:45:22.38,-30:11:13.81
MSGPS_S_3007,-0.9513947931732443,-0.35636239571252304,17:44:44.16,-29:56:1.38
MSGPS_S_3008,-1.0956440727477457,-0.1065153145342792,17:43:24.3,-29:55:32.57
MSGPS_S_3009,-0.9513947931732443,0.14333176664396485,17:42:46.49,-29:40:18.01
MSGPS_S_3010,-1.0956440727477457,0.3931788478222087,17:41:26.84,-29:39:44.78
MSGPS_S_3011,-0.9513947931732443,0.6430259290004525,17:40:49.42,-29:24:28.17
MSGPS_S_3012,-1.0956440727477457,0.8928730101786966,17:39:30.0,-29:23:50.56
MSGPS_S_3013,-0.9513947931732443,1.1427200913569402,17:38:52.97,-29:08:31.97
MSGPS_S_3014,-0.6628962340242393,-1.3557507204254986,17:49:22.65,-30:12:18.05
MSGPS_S_3015,-0.8071455135987406,-1.1059036392472548,17:48:2.55,-30:11:59.6
MSGPS_S_3016,-0.6628962340242393,-0.8560565580690108,17:47:23.92,-29:56:50.09
MSGPS_S_3017,-0.8071455135987406,-0.6062094768907669,17:46:4.04,-29:56:27.22
MSGPS_S_3018,-0.6628962340242393,-0.35636239571252304,17:45:25.82,-29:41:15.52
MSGPS_S_3019,-0.8071455135987406,-0.1065153145342792,17:44:6.14,-29:40:48.25
MSGPS_S_3020,-0.6628962340242393,0.14333176664396485,17:43:28.32,-29:25:34.43
MSGPS_S_3021,-0.8071455135987406,0.3931788478222087,17:42:8.86,-29:25:2.79
MSGPS_S_3022,-0.6628962340242393,0.6430259290004525,17:41:31.43,-29:09:46.93
MSGPS_S_3023,-0.8071455135987406,0.8928730101786966,17:40:12.19,-29:09:10.94
MSGPS_S_3024,-0.6628962340242393,1.1427200913569402,17:39:35.13,-28:53:53.13
MSGPS_S_3025,-0.37439767487523423,-1.3557507204254986,17:50:3.72,-29:57:27.02
MSGPS_S_3026,-0.5186469544497356,-1.1059036392472548,17:48:43.82,-29:57:10.02
MSGPS_S_3027,-0.37439767487523423,-0.8560565580690108,17:48:5.19,-29:42:1.22
MSGPS_S_3028,-0.5186469544497356,-0.6062094768907669,17:46:45.5,-29:41:39.84
MSGPS_S_3029,-0.37439767487523423,-0.35636239571252304,17:46:7.27,-29:26:28.86
MSGPS_S_3030,-0.5186469544497356,-0.1065153145342792,17:44:47.79,-29:26:3.12
MSGPS_S_3031,-0.37439767487523423,0.14333176664396485,17:44:9.95,-29:10:50.04
MSGPS_S_3032,-0.5186469544497356,0.3931788478222087,17:42:50.68,-29:10:19.96
MSGPS_S_3033,-0.37439767487523423,0.6430259290004525,17:42:13.22,-28:55:4.85
MSGPS_S_3034,-0.5186469544497356,0.8928730101786966,17:40:54.17,-28:54:30.47
MSGPS_S_3035,-0.37439767487523423,1.1427200913569402,17:40:17.09,-28:39:13.41
MSGPS_S_3036,-0.08589911572622921,-1.3557507204254986,17:50:44.59,-29:42:35.27
MSGPS_S_3037,-0.2301483953007306,-1.1059036392472548,17:49:24.89,-29:42:19.7
MSGPS_S_3038,-0.08589911572622921,-0.8560565580690108,17:48:46.25,-29:27:11.6
MSGPS_S_3039,-0.2301483953007306,-0.6062094768907669,17:47:26.76,-29:26:51.68
MSGPS_S_3040,-0.08589911572622921,-0.35636239571252304,17:46:48.52,-29:11:41.42
MSGPS_S_3041,-0.2301483953007306,-0.1065153145342792,17:45:29.23,-29:11:17.18
MSGPS_S_3042,-0.08589911572622921,0.14333176664396485,17:44:51.38,-28:56:4.83
MSGPS_S_3043,-0.2301483953007306,0.3931788478222087,17:43:32.29,-28:55:36.3
MSGPS_S_3044,-0.08589911572622921,0.6430259290004525,17:42:54.82,-28:40:21.94
MSGPS_S_3045,-0.2301483953007306,0.8928730101786966,17:41:35.95,-28:39:49.14
MSGPS_S_3046,-0.08589911572622921,1.1427200913569402,17:40:58.85,-28:24:32.84
MSGPS_S_3047,0.2025994434227758,-1.3557507204254986,17:51:25.27,-29:27:42.81
MSGPS_S_3048,0.058350163848274406,-1.1059036392472548,17:50:5.76,-29:27:28.63
MSGPS_S_3049,0.2025994434227758,-0.8560565580690108,17:49:27.13,-29:12:21.23
MSGPS_S_3050,0.058350163848274406,-0.6062094768907669,17:48:7.82,-29:12:2.76
MSGPS_S_3051,0.2025994434227758,-0.35636239571252304,17:47:29.57,-28:56:53.21
MSGPS_S_3052,0.058350163848274406,-0.1065153145342792,17:46:10.47,-28:56:30.46
MSGPS_S_3053,0.2025994434227758,0.14333176664396485,17:45:32.61,-28:41:18.83
MSGPS_S_3054,0.058350163848274406,0.3931788478222087,17:44:13.71,-28:40:51.83
MSGPS_S_3055,0.2025994434227758,0.6430259290004525,17:43:36.22,-28:25:38.2
MSGPS_S_3056,0.058350163848274406,0.8928730101786966,17:42:17.53,-28:25:6.97
MSGPS_S_3057,0.2025994434227758,1.1427200913569402,17:41:40.41,-28:09:51.42
MSGPS_S_3058,0.4910980025717808,-1.3557507204254986,17:52:5.76,-29:12:49.63
MSGPS_S_3059,0.3468487229972794,-1.1059036392472548,17:50:46.44,-29:12:36.85
MSGPS_S_3060,0.4910980025717808,-0.8560565580690108,17:50:7.81,-28:57:30.13
MSGPS_S_3061,0.3468487229972794,-0.6062094768907669,17:48:48.69,-28:57:13.09
MSGPS_S_3062,0.4910980025717808,-0.35636239571252304,17:48:10.44,-28:42:4.24
MSGPS_S_3063,0.3468487229972794,-0.1065153145342792,17:46:51.52,-28:41:42.96
MSGPS_S_3064,0.4910980025717808,0.14333176664396485,17:46:13.65,-28:26:32.05
MSGPS_S_3065,0.3468487229972794,0.3931788478222087,17:44:54.93,-28:26:6.56
MSGPS_S_3066,0.4910980025717808,0.6430259290004525,17:44:17.43,-28:10:53.66
MSGPS_S_3067,0.3468487229972794,0.8928730101786966,17:42:58.91,-28:10:23.97
MSGPS_S_3068,0.4910980025717808,1.1427200913569402,17:42:21.78,-27:55:9.16
MSGPS_S_3069,0.7795965617207716,-1.3557507204254986,17:52:46.06,-28:57:55.76
MSGPS_S_3070,0.6353472821462702,-1.1059036392472548,17:51:26.93,-28:57:44.35
MSGPS_S_3071,0.7795965617207716,-0.8560565580690108,17:50:48.3,-28:42:38.31
MSGPS_S_3072,0.6353472821462702,-0.6062094768907669,17:49:29.37,-28:42:22.69
MSGPS_S_3073,0.7795965617207716,-0.35636239571252304,17:48:51.11,-28:27:14.53
MSGPS_S_3074,0.6353472821462702,-0.1065153145342792,17:47:32.37,-28:26:54.7
MSGPS_S_3075,0.7795965617207716,0.14333176664396485,17:46:54.49,-28:11:44.49
MSGPS_S_3076,0.6353472821462702,0.3931788478222087,17:45:35.95,-28:11:20.49
MSGPS_S_3077,0.7795965617207716,0.6430259290004525,17:44:58.44,-27:56:8.31
MSGPS_S_3078,0.6353472821462702,0.8928730101786966,17:43:40.1,-27:55:40.16
MSGPS_S_3079,0.7795965617207716,1.1427200913569402,17:43:2.94,-27:40:26.08
MSGPS_S_3080,1.0680951208697766,-1.3557507204254986,17:53:26.18,-28:43:1.21
MSGPS_S_3081,0.9238458412952752,-1.1059036392472548,17:52:7.24,-28:42:51.15
MSGPS_S_3082,1.0680951208697766,-0.8560565580690108,17:51:28.6,-28:27:45.78
MSGPS_S_3083,0.9238458412952752,-0.6062094768907669,17:50:9.85,-28:27:31.55
MSGPS_S_3084,1.0680951208697766,-0.35636239571252304,17:49:31.6,-28:12:24.08
