Pointing,Gl,Gb,RA,Dec
MMGPS_U_1300,-23.716930627631175,7.107559763504572,16:04:9.91,-42:56:40.13
MMGPS_U_1301,-24.14229806510194,7.844317777089312,15:59:46.8,-42:40:21.94
MMGPS_U_1302,-23.716930627631175,8.581075790674056,15:58:52.63,-41:50:26.9
MMGPS_U_1303,-24.14229806510194,9.317833804258797,15:54:35.86,-41:33:20.69
MMGPS_U_1304,-23.716930627631175,10.054591817843537,15:53:46.18,-40:43:20.95
MMGPS_U_1305,-22.866195752689652,-10.574632562529235,17:29:8.83,-53:49:42.88
MMGPS_U_1306,-23.291563190160417,-9.837874548944493,17:23:24.88,-53:47:4.27
MMGPS_U_1307,-22.866195752689652,-9.10111653535975,17:20:50.35,-53:01:42.69
MMGPS_U_1308,-23.291563190160417,-8.36435852177501,17:15:13.15,-52:57:41.45
MMGPS_U_1309,-22.866195752689652,-7.627600508190268,17:12:50.42,-52:11:37.07
MMGPS_U_1310,-23.291563190160417,-6.890842494605526,17:07:20.16,-52:06:16.6
MMGPS_U_1311,-22.866195752689652,-6.154084481020783,17:05:8.52,-51:19:34.3
MMGPS_U_1312,-23.291563190160417,-5.417326467436042,16:59:45.33,-51:12:57.97
MMGPS_U_1313,-22.866195752689652,-4.6805684538513,16:57:44.06,-50:25:42.26
MMGPS_U_1314,-23.291563190160417,-3.9438104402665575,16:52:27.99,-50:17:53.38
MMGPS_U_1315,-22.866195752689652,-3.207052426681816,16:50:36.4,-49:30:8.38
MMGPS_U_1316,-23.291563190160417,-2.470294413097074,16:45:27.46,-49:21:10.16
MMGPS_U_1317,-22.866195752689652,-1.7335363995123316,16:43:44.84,-48:32:59.67
MMGPS_U_1318,-23.291563190160417,-0.9967783859275894,16:38:42.99,-48:22:55.22
MMGPS_U_1319,-22.866195752689652,-0.2600203723428489,16:37:8.68,-47:34:22.69
MMGPS_U_1320,-23.291563190160417,0.47673764124189333,16:32:13.84,-47:23:15.02
MMGPS_U_1321,-22.866195752689652,1.2134956548266356,16:30:47.2,-46:34:23.61
MMGPS_U_1322,-23.291563190160417,1.9502536684113778,16:25:59.26,-46:22:15.58
MMGPS_U_1323,-22.866195752689652,2.68701168199612,16:24:39.67,-45:33:8.17
MMGPS_U_1324,-23.291563190160417,3.4237696955808605,16:19:58.51,-45:20:2.52
MMGPS_U_1325,-22.866195752689652,4.160527709165603,16:18:45.38,-44:30:41.71
MMGPS_U_1326,-23.291563190160417,4.897285722750345,16:14:10.84,-44:16:41.04
MMGPS_U_1327,-22.866195752689652,5.634043736335087,16:13:3.63,-43:27:9.21
MMGPS_U_1328,-23.291563190160417,6.370801749919828,16:08:35.55,-43:12:16.0
MMGPS_U_1329,-22.866195752689652,7.107559763504572,16:07:33.74,-42:22:35.31
MMGPS_U_1330,-23.291563190160417,7.844317777089312,16:03:11.95,-42:06:51.89
MMGPS_U_1331,-22.866195752689652,8.581075790674056,16:02:15.04,-41:17:4.3
MMGPS_U_1332,-23.291563190160417,9.317833804258797,15:57:59.36,-41:00:32.89
MMGPS_U_1333,-22.866195752689652,10.054591817843537,15:57:6.9,-40:10:40.18
MMGPS_U_1334,-22.015460877748122,-10.574632562529235,17:32:6.65,-53:07:4.83
MMGPS_U_1335,-22.440828315218887,-9.837874548944493,17:26:28.26,-53:04:50.37
MMGPS_U_1336,-22.015460877748122,-9.10111653535975,17:23:53.77,-52:19:40.23
MMGPS_U_1337,-22.440828315218887,-8.36435852177501,17:18:21.7,-52:16:4.86
MMGPS_U_1338,-22.015460877748122,-7.627600508190268,17:15:58.56,-51:30:11.99
MMGPS_U_1339,-22.440828315218887,-6.890842494605526,17:10:33.0,-51:25:18.93
MMGPS_U_1340,-22.015460877748122,-6.154084481020783,17:08:20.56,-50:38:48.07
MMGPS_U_1341,-22.440828315218887,-5.417326467436042,17:03:1.65,-50:32:40.47
MMGPS_U_1342,-22.015460877748122,-4.6805684538513,17:00:59.24,-49:45:36.01
MMGPS_U_1343,-22.440828315218887,-3.9438104402665575,16:55:47.05,-49:38:17.0
MMGPS_U_1344,-22.015460877748122,-3.207052426681816,16:53:54.01,-48:50:42.98
MMGPS_U_1345,-22.440828315218887,-2.470294413097074,16:48:48.57,-48:42:15.61
MMGPS_U_1346,-22.015460877748122,-1.7335363995123316,16:47:4.26,-47:54:15.77
MMGPS_U_1347,-22.440828315218887,-0.9967783859275894,16:42:5.54,-47:44:42.98
MMGPS_U_1348,-22.015460877748122,-0.2600203723428489,16:40:29.32,-46:56:20.72
MMGPS_U_1349,-22.440828315218887,0.47673764124189333,16:35:37.27,-46:45:45.38
MMGPS_U_1350,-22.015460877748122,1.2134956548266356,16:34:8.53,-45:57:3.83
MMGPS_U_1351,-22.440828315218887,1.9502536684113778,16:29:23.05,-45:45:28.67
MMGPS_U_1352,-22.015460877748122,2.68701168199612,16:28:1.22,-44:56:30.69
MMGPS_U_1353,-22.440828315218887,3.4237696955808605,16:23:22.21,-44:43:58.34
MMGPS_U_1354,-22.015460877748122,4.160527709165603,16:22:6.72,-43:54:46.51
MMGPS_U_1355,-22.440828315218887,4.897285722750345,16:17:34.05,-43:41:19.47
MMGPS_U_1356,-22.015460877748122,5.634043736335087,16:16:24.38,-42:51:56.19
MMGPS_U_1357,-22.440828315218887,6.370801749919828,16:11:57.91,-42:37:36.84
MMGPS_U_1358,-22.015460877748122,7.107559763504572,16:10:53.55,-41:48:4.26
MMGPS_U_1359,-22.440828315218887,7.844317777089312,16:06:33.13,-41:32:54.86
MMGPS_U_1360,-22.015460877748122,8.581075790674056,16:05:33.61,-40:43:14.96
MMGPS_U_1361,-22.440828315218887,9.317833804258797,16:01:19.08,-40:27:17.65
MMGPS_U_1362,-22.015460877748122,10.054591817843537,16:00:23.96,-39:37:32.22
MMGPS_U_1363,-21.164726002806592,-10.574632562529235,17:34:59.44,-52:24:15.0
MMGPS_U_1364,-21.590093440277357,-9.837874548944493,17:29:26.43,-52:22:23.48
MMGPS_U_1365,-21.164726002806592,-9.10111653535975,17:26:52.1,-51:37:24.4
MMGPS_U_1366,-21.590093440277357,-8.36435852177501,17:21:24.99,-51:34:13.72
MMGPS_U_1367,-21.164726002806592,-7.627600508190268,17:19:1.58,-50:48:32.03
MMGPS_U_1368,-21.590093440277357,-6.890842494605526,17:13:40.6,-50:44:5.19
MMGPS_U_1369,-21.164726002806592,-6.154084481020783,17:11:27.51,-49:57:45.49
MMGPS_U_1370,-21.590093440277357,-5.417326467436042,17:06:12.78,-49:52:5.47
MMGPS_U_1371,-21.164726002806592,-4.6805684538513,17:04:9.39,-49:05:12.05
MMGPS_U_1372,-21.590093440277357,-3.9438104402665575,16:59:1.01,-48:58:21.78
MMGPS_U_1373,-21.164726002806592,-3.207052426681816,16:57:6.69,-48:10:58.61
MMGPS_U_1374,-21.590093440277357,-2.470294413097074,16:52:4.7,-48:03:0.98
MMGPS_U_1375,-21.164726002806592,-1.7335363995123316,16:50:18.85,-47:15:11.7
MMGPS_U_1376,-21.590093440277357,-0.9967783859275894,16:45:23.23,-47:06:9.52
MMGPS_U_1377,-21.164726002806592,-0.2600203723428489,16:43:45.26,-46:17:57.5
MMGPS_U_1378,-21.590093440277357,0.47673764124189333,16:38:55.97,-46:07:53.48
MMGPS_U_1379,-21.164726002806592,1.2134956548266356,16:37:25.3,-45:19:21.8
MMGPS_U_1380,-21.590093440277357,1.9502536684113778,16:32:42.29,-45:08:18.56
MMGPS_U_1381,-21.164726002806592,2.68701168199612,16:31:18.36,-44:19:30.06
MMGPS_U_1382,-21.590093440277357,3.4237696955808605,16:26:41.53,-44:07:30.11
MMGPS_U_1383,-21.164726002806592,4.160527709165603,16:25:23.81,-43:18:27.37
MMGPS_U_1384,-21.590093440277357,4.897285722750345,16:20:53.04,-43:05:33.11
MMGPS_U_1385,-21.164726002806592,5.634043736335087,16:19:41.04,-42:16:18.51
MMGPS_U_1386,-21.590093440277357,6.370801749919828,16:15:16.22,-42:02:32.23
MMGPS_U_1387,-21.164726002806592,7.107559763504572,16:14:9.44,-41:13:7.93
MMGPS_U_1388,-21.590093440277357,7.844317777089312,16:09:50.43,-40:58:31.81
MMGPS_U_1389,-21.164726002806592,8.581075790674056,16:08:48.43,-40:08:59.79
MMGPS_U_1390,-21.590093440277357,9.317833804258797,16:04:35.08,-39:53:35.9
MMGPS_U_1391,-21.164726002806592,10.054591817843537,16:03:37.44,-39:03:57.98
MMGPS_U_1392,-20.313991127865062,-10.574632562529235,17:37:47.48,-51:41:14.11
MMGPS_U_1393,-20.739358565335827,-9.837874548944493,17:32:19.66,-51:39:44.39
MMGPS_U_1394,-20.313991127865062,-9.10111653535975,17:29:45.59,-50:54:56.0
MMGPS_U_1395,-20.739358565335827,-8.36435852177501,17:24:23.31,-50:52:8.86
MMGPS_U_1396,-20.313991127865062,-7.627600508190268,17:21:59.75,-50:06:38.02
MMGPS_U_1397,-20.739358565335827,-6.890842494605526,17:16:43.22,-50:02:36.27
MMGPS_U_1398,-20.313991127865062,-6.154084481020783,17:14:29.6,-49:16:27.46
MMGPS_U_1399,-20.739358565335827,-5.417326467436042,17:09:18.97,-49:11:13.89
MMGPS_U_1400,-20.313991127865062,-4.6805684538513,17:07:14.72,-48:24:31.3
MMGPS_U_1401,-20.739358565335827,-3.9438104402665575,17:02:10.09,-48:18:8.68
MMGPS_U_1402,-20.313991127865062,-3.207052426681816,17:00:14.63,-47:30:56.18
MMGPS_U_1403,-20.739358565335827,-2.470294413097074,16:55:16.03,-47:23:27.24
MMGPS_U_1404,-20.313991127865062,-1.7335363995123316,16:53:28.79,-46:35:48.41
MMGPS_U_1405,-20.739358565335827,-0.9967783859275894,16:48:36.24,-46:27:15.82
MMGPS_U_1406,-20.313991127865062,-0.2600203723428489,16:46:56.66,-45:39:13.97
MMGPS_U_1407,-20.739358565335827,0.47673764124189333,16:42:10.13,-45:29:40.3
MMGPS_U_1408,-20.313991127865062,1.2134956548266356,16:40:37.67,-44:41:18.48
MMGPS_U_1409,-20.739358565335827,1.9502536684113778,16:35:57.11,-44:30:46.22
MMGPS_U_1410,-20.313991127865062,2.68701168199612,16:34:31.24,-43:42:7.24
MMGPS_U_1411,-20.739358565335827,3.4237696955808605,16:29:56.58,-43:30:38.8
MMGPS_U_1412,-20.313991127865062,4.160527709165603,16:28:36.78,-42:41:45.23
MMGPS_U_1413,-20.739358565335827,4.897285722750345,16:24:7.93,-42:29:22.9
MMGPS_U_1414,-20.313991127865062,5.634043736335087,16:22:53.73,-41:40:17.1
MMGPS_U_1415,-20.739358565335827,6.370801749919828,16:18:30.57,-41:27:3.1
MMGPS_U_1416,-20.313991127865062,7.107559763504572,16:17:21.52,-40:37:47.23
MMGPS_U_1417,-20.739358565335827,7.844317777089312,16:13:3.94,-40:23:43.65
MMGPS_U_1418,-20.313991127865062,8.581075790674056,16:11:59.59,-39:34:19.71
MMGPS_U_1419,-20.739358565335827,9.317833804258797,16:07:47.46,-39:19:28.54
MMGPS_U_1420,-20.313991127865062,10.054591817843537,16:06:47.4,-38:29:58.34
MMGPS_U_1421,-19.463256252923532,-10.574632562529235,17:40:31.01,-50:58:2.83
MMGPS_U_1422,-19.888623690394297,-9.837874548944493,17:35:8.22,-50:56:53.84
MMGPS_U_1423,-19.463256252923532,-9.10111653535975,17:32:34.49,-50:12:15.75
MMGPS_U_1424,-19.888623690394297,-8.36435852177501,17:27:16.9,-50:09:51.07
MMGPS_U_1425,-19.463256252923532,-7.627600508190268,17:24:53.28,-49:24:30.75
MMGPS_U_1426,-19.888623690394297,-6.890842494605526,17:19:41.1,-49:20:52.99
MMGPS_U_1427,-19.463256252923532,-6.154084481020783,17:17:27.07,-48:34:54.81
MMGPS_U_1428,-19.888623690394297,-5.417326467436042,17:12:20.44,-48:30:6.61
MMGPS_U_1429,-19.463256252923532,-4.6805684538513,17:10:15.46,-47:43:34.62
MMGPS_U_1430,-19.888623690394297,-3.9438104402665575,17:05:14.49,-47:37:38.59
MMGPS_U_1431,-19.463256252923532,-3.207052426681816,17:03:18.02,-46:50:36.59
MMGPS_U_1432,-19.888623690394297,-2.470294413097074,16:58:22.77,-46:43:35.31
MMGPS_U_1433,-19.463256252923532,-1.7335363995123316,16:56:34.27,-45:56:6.81
MMGPS_U_1434,-19.888623690394297,-0.9967783859275894,16:51:44.75,-45:48:2.8
MMGPS_U_1435,-19.463256252923532,-0.2600203723428489,16:50:3.7,-45:00:11.06
MMGPS_U_1436,-19.888623690394297,0.47673764124189333,16:45:19.9,-44:51:6.77
MMGPS_U_1437,-19.463256252923532,1.2134956548266356,16:43:45.78,-44:02:54.79
MMGPS_U_1438,-19.888623690394297,1.9502536684113778,16:39:7.67,-43:52:52.6
MMGPS_U_1439,-19.463256252923532,2.68701168199612,16:37:39.98,-43:04:23.15
MMGPS_U_1440,-19.888623690394297,3.4237696955808605,16:33:7.5,-42:53:25.35
MMGPS_U_1441,-19.463256252923532,4.160527709165603,16:31:45.75,-42:04:40.99
MMGPS_U_1442,-19.888623690394297,4.897285722750345,16:27:18.82,-41:52:49.78
MMGPS_U_1443,-19.463256252923532,5.634043736335087,16:26:2.56,-41:03:52.87
MMGPS_U_1444,-19.888623690394297,6.370801749919828,16:21:41.09,-40:51:10.36
MMGPS_U_1445,-19.463256252923532,7.107559763504572,16:20:29.88,-40:02:3.06
MMGPS_U_1446,-19.888623690394297,7.844317777089312,16:16:13.76,-39:48:31.27
MMGPS_U_1447,-19.463256252923532,8.581075790674056,16:15:7.17,-38:59:15.56
MMGPS_U_1448,-19.888623690394297,9.317833804258797,16:10:56.29,-38:44:56.43
MMGPS_U_1449,-19.463256252923532,10.054591817843537,16:09:53.93,-37:55:34.14
MMGPS_U_1450,-18.612521377982002,-10.574632562529235,17:43:10.27,-50:14:41.82
MMGPS_U_1451,-19.037888815452767,-9.837874548944493,17:37:52.34,-50:13:52.51
MMGPS_U_1452,-18.612521377982002,-9.10111653535975,17:35:19.04,-49:29:24.36
MMGPS_U_1453,-19.037888815452767,-8.36435852177501,17:30:5.99,-49:27:21.08
MMGPS_U_1454,-18.612521377982002,-7.627600508190268,17:27:42.42,-48:42:10.96
MMGPS_U_1455,-19.037888815452767,-6.890842494605526,17:22:34.45,-48:38:56.15
MMGPS_U_1456,-18.612521377982002,-6.154084481020783,17:20:20.12,-47:53:8.3
MMGPS_U_1457,-19.037888815452767,-5.417326467436042,17:15:17.39,-47:48:44.44
MMGPS_U_1458,-18.612521377982002,-4.6805684538513,17:13:11.81,-47:02:22.81
MMGPS_U_1459,-19.037888815452767,-3.9438104402665575,17:08:14.42,-46:56:52.37
MMGPS_U_1460,-18.612521377982002,-3.207052426681816,17:06:17.07,-46:10:0.67
MMGPS_U_1461,-19.037888815452767,-2.470294413097074,17:01:25.09,-46:03:26.06
MMGPS_U_1462,-18.612521377982002,-1.7335363995123316,16:59:35.47,-45:16:7.75
MMGPS_U_1463,-19.037888815452767,-0.9967783859275894,16:54:48.93,-45:08:31.36
MMGPS_U_1464,-18.612521377982002,-0.2600203723428489,16:53:6.54,-44:20:49.62
MMGPS_U_1465,-19.037888815452767,0.47673764124189333,16:48:25.44,-44:12:13.79
MMGPS_U_1466,-18.612521377982002,1.2134956548266356,16:46:49.79,-43:24:11.59
MMGPS_U_1467,-19.037888815452767,1.9502536684113778,16:42:14.11,-43:14:38.58
MMGPS_U_1468,-18.612521377982002,2.68701168199612,16:40:44.73,-42:26:18.66
MMGPS_U_1469,-19.037888815452767,3.4237696955808605,16:36:14.42,-42:15:50.64
MMGPS_U_1470,-18.612521377982002,4.160527709165603,16:34:50.85,-41:27:15.53
MMGPS_U_1471,-19.037888815452767,4.897285722750345,16:30:25.85,-41:15:54.63
MMGPS_U_1472,-18.612521377982002,5.634043736335087,16:29:7.65,-40:27:6.67
MMGPS_U_1473,-19.037888815452767,6.370801749919828,16:24:47.87,-40:14:54.9
MMGPS_U_1474,-18.612521377982002,7.107559763504572,16:23:34.61,-39:25:56.25
MMGPS_U_1475,-19.037888815452767,7.844317777089312,16:19:19.97,-39:12:55.55
MMGPS_U_1476,-18.612521377982002,8.581075790674056,16:18:11.26,-38:23:48.19
MMGPS_U_1477,-19.037888815452767,9.317833804258797,16:14:1.66,-38:10:0.42
MMGPS_U_1478,-18.612521377982002,10.054591817843537,16:12:57.11,-37:20:46.19
MMGPS_U_1479,-17.761786503040472,-10.574632562529235,17:45:45.51,-49:31:11.65
MMGPS_U_1480,-18.187153940511237,-9.837874548944493,17:40:32.27,-49:30:41.05
MMGPS_U_1481,-17.761786503040472,-9.10111653535975,17:37:59.46,-48:46:22.46
MMGPS_U_1482,-18.187153940511237,-8.36435852177501,17:32:50.81,-48:44:39.59
MMGPS_U_1483,-17.761786503040472,-7.627600508190268,17:30:27.37,-47:59:39.33
MMGPS_U_1484,-18.187153940511237,-6.890842494605526,17:25:23.5,-47:56:46.48
MMGPS_U_1485,-17.761786503040472,-6.154084481020783,17:23:8.97,-47:11:8.67
MMGPS_U_1486,-18.187153940511237,-5.417326467436042,17:18:10.04,-47:07:8.16
MMGPS_U_1487,-17.761786503040472,-4.6805684538513,17:16:3.95,-46:20:56.65
MMGPS_U_1488,-18.187153940511237,-3.9438104402665575,17:11:10.06,-46:15:50.8
MMGPS_U_1489,-17.761786503040472,-3.207052426681816,17:09:11.94,-45:29:9.22
MMGPS_U_1490,-18.187153940511237,-2.470294413097074,17:04:23.18,-45:23:0.32
MMGPS_U_1491,-17.761786503040472,-1.7335363995123316,17:02:32.54,-44:35:52.03
MMGPS_U_1492,-18.187153940511237,-0.9967783859275894,16:57:48.94,-44:28:42.34
MMGPS_U_1493,-17.761786503040472,-0.2600203723428489,16:56:5.33,-43:41:10.5
MMGPS_U_1494,-18.187153940511237,0.47673764124189333,16:51:26.9,-43:33:2.22
MMGPS_U_1495,-17.761786503040472,1.2134956548266356,16:49:49.84,-42:45:9.73
MMGPS_U_1496,-18.187153940511237,1.9502536684113778,16:45:16.57,-42:36:5.02
MMGPS_U_1497,-17.761786503040472,2.68701168199612,16:43:45.62,-41:47:54.6
MMGPS_U_1498,-18.187153940511237,3.4237696955808605,16:39:17.47,-41:37:55.53
MMGPS_U_1499,-17.761786503040472,4.160527709165603,16:37:52.19,-40:49:29.69
MMGPS_U_1500,-18.187153940511237,4.897285722750345,16:33:29.12,-40:38:38.29
MMGPS_U_1501,-17.761786503040472,5.634043736335087,16:32:9.09,-39:49:59.34
MMGPS_U_1502,-18.187153940511237,6.370801749919828,16:27:51.01,-39:38:17.54
MMGPS_U_1503,-17.761786503040472,7.107559763504572,16:26:35.83,-38:49:27.62
MMGPS_U_1504,-18.187153940511237,7.844317777089312,16:22:22.68,-38:36:57.29
MMGPS_U_1505,-17.761786503040472,8.581075790674056,16:21:11.96,-37:47:58.4
MMGPS_U_1506,-18.187153940511237,9.317833804258797,16:17:3.64,-37:34:41.33
MMGPS_U_1507,-17.761786503040472,10.054591817843537,16:15:57.01,-36:45:35.3
MMGPS_U_1508,-16.911051628098942,-10.574632562529235,17:48:16.91,-48:47:32.89
MMGPS_U_1509,-17.336419065569707,-9.837874548944493,17:43:8.22,-48:47:20.06
MMGPS_U_1510,-16.911051628098942,-9.10111653535975,17:40:35.96,-48:03:10.67
MMGPS_U_1511,-17.336419065569707,-8.36435852177501,17:35:31.57,-48:01:47.25
MMGPS_U_1512,-16.911051628098942,-7.627600508190268,17:33:8.33,-47:16:56.53
MMGPS_U_1513,-17.336419065569707,-6.890842494605526,17:28:8.45,-47:14:24.67
MMGPS_U_1514,-16.911051628098942,-6.154084481020783,17:25:53.79,-46:28:56.61
MMGPS_U_1515,-17.336419065569707,-5.417326467436042,17:20:58.57,-46:25:18.49
MMGPS_U_1516,-16.911051628098942,-4.6805684538513,17:18:52.06,-45:39:16.86
MMGPS_U_1517,-17.336419065569707,-3.9438104402665575,17:14:1.61,-45:34:34.65
MMGPS_U_1518,-16.911051628098942,-3.207052426681816,17:12:2.81,-44:48:2.98
MMGPS_U_1519,-17.336419065569707,-2.470294413097074,17:07:17.21,-44:42:18.85
MMGPS_U_1520,-16.911051628098942,-1.7335363995123316,17:05:25.66,-43:55:20.44
MMGPS_U_1521,-17.336419065569707,-0.9967783859275894,17:00:44.95,-43:48:36.53
MMGPS_U_1522,-16.911051628098942,-0.2600203723428489,16:59:0.22,-43:01:14.46
MMGPS_U_1523,-17.336419065569707,0.47673764124189333,16:54:24.43,-42:53:32.85
MMGPS_U_1524,-16.911051628098942,1.2134956548266356,16:52:46.07,-42:05:50.0
MMGPS_U_1525,-17.336419065569707,1.9502536684113778,16:48:15.18,-41:57:12.74
MMGPS_U_1526,-16.911051628098942,2.68701168199612,16:46:42.77,-41:09:11.78
MMGPS_U_1527,-17.336419065569707,3.4237696955808605,16:42:16.78,-40:59:40.85
MMGPS_U_1528,-16.911051628098942,4.160527709165603,16:40:49.9,-40:11:24.26
MMGPS_U_1529,-17.336419065569707,4.897285722750345,16:36:28.74,-40:01:1.58
MMGPS_U_1530,-16.911051628098942,5.634043736335087,16:35:6.99,-39:12:31.66
MMGPS_U_1531,-17.336419065569707,6.370801749919828,16:30:50.63,-39:01:19.1
MMGPS_U_1532,-16.911051628098942,7.107559763504572,16:29:33.62,-38:12:37.98
MMGPS_U_1533,-17.336419065569707,7.844317777089312,16:25:21.97,-38:00:37.32
MMGPS_U_1534,-16.911051628098942,8.581075790674056,16:24:9.34,-37:11:46.99
MMGPS_U_1535,-17.336419065569707,9.317833804258797,16:20:2.34,-36:58:59.93
MMGPS_U_1536,-16.911051628098942,10.054591817843537,16:18:53.72,-36:10:2.22
MMGPS_U_1537,-16.060316753157412,-10.574632562529235,17:50:44.7,-48:03:46.06
MMGPS_U_1538,-16.485684190628177,-9.837874548944493,17:45:40.39,-48:03:50.1
MMGPS_U_1539,-16.060316753157412,-9.10111653535975,17:43:8.74,-47:19:49.55
MMGPS_U_1540,-16.485684190628177,-8.36435852177501,17:38:8.48,-47:18:44.67
MMGPS_U_1541,-16.060316753157412,-7.627600508190268,17:35:45.5,-46:34:3.16
MMGPS_U_1542,-16.485684190628177,-6.890842494605526,17:30:49.49,-46:31:51.37
MMGPS_U_1543,-16.060316753157412,-6.154084481020783,17:28:34.79,-45:46:32.78
MMGPS_U_1544,-16.485684190628177,-5.417326467436042,17:23:43.17,-45:43:16.12
MMGPS_U_1545,-16.060316753157412,-4.6805684538513,17:21:36.34,-44:57:24.12
MMGPS_U_1546,-16.485684190628177,-3.9438104402665575,17:16:49.23,-44:53:4.64
MMGPS_U_1547,-16.060316753157412,-3.207052426681816,17:14:49.85,-44:06:42.67
MMGPS_U_1548,-16.485684190628177,-2.470294413097074,17:10:7.33,-44:01:22.42
MMGPS_U_1549,-16.060316753157412,-1.7335363995123316,17:08:14.98,-43:14:33.7
MMGPS_U_1550,-16.485684190628177,-0.9967783859275894,17:03:37.11,-43:08:14.69
MMGPS_U_1551,-16.060316753157412,-0.2600203723428489,17:01:51.36,-42:21:2.27
MMGPS_U_1552,-16.485684190628177,0.47673764124189333,16:57:18.16,-42:13:46.47
MMGPS_U_1553,-16.060316753157412,1.2134956548266356,16:55:38.61,-41:26:13.16
MMGPS_U_1554,-16.485684190628177,1.9502536684113778,16:51:10.08,-41:18:2.52
MMGPS_U_1555,-16.060316753157412,2.68701168199612,16:49:36.32,-40:30:10.96
MMGPS_U_1556,-16.485684190628177,3.4237696955808605,16:45:12.45,-40:21:7.37
MMGPS_U_1557,-16.060316753157412,4.160527709165603,16:43:44.08,-39:33:0.01
MMGPS_U_1558,-16.485684190628177,4.897285722750345,16:39:24.84,-39:23:5.3
MMGPS_U_1559,-16.060316753157412,5.634043736335087,16:38:1.47,-38:34:44.42
MMGPS_U_1560,-16.485684190628177,6.370801749919828,16:33:46.81,-38:24:0.36
MMGPS_U_1561,-16.060316753157412,7.107559763504572,16:32:28.08,-37:35:28.09
MMGPS_U_1562,-16.485684190628177,7.844317777089312,16:28:17.94,-37:23:56.39
MMGPS_U_1563,-16.060316753157412,8.581075790674056,16:27:3.49,-36:35:14.69
MMGPS_U_1564,-16.485684190628177,9.317833804258797,16:22:57.81,-36:22:57.0
MMGPS_U_1565,-16.060316753157412,10.054591817843537,16:21:47.3,-35:34:7.71
MMGPS_U_1566,-15.209581878215882,-10.574632562529235,17:53:9.06,-47:19:51.66
MMGPS_U_1567,-15.634949315686647,-9.837874548944493,17:48:8.98,-47:20:11.7
MMGPS_U_1568,-15.209581878215882,-9.10111653535975,17:45:37.98,-46:36:19.65
MMGPS_U_1569,-15.634949315686647,-8.36435852177501,17:40:41.71,-46:35:32.42
MMGPS_U_1570,-15.209581878215882,-7.627600508190268,17:38:19.06,-45:50:59.8
MMGPS_U_1571,-15.634949315686647,-6.890842494605526,17:33:26.8,-45:49:7.2
MMGPS_U_1572,-15.209581878215882,-6.154084481020783,17:31:12.13,-45:03:57.78
MMGPS_U_1573,-15.634949315686647,-5.417326467436042,17:26:24.02,-45:01:1.71
MMGPS_U_1574,-15.209581878215882,-4.6805684538513,17:24:16.94,-44:15:19.07
MMGPS_U_1575,-15.634949315686647,-3.9438104402665575,17:19:33.1,-44:11:21.45
MMGPS_U_1576,-15.209581878215882,-3.207052426681816,17:17:33.22,-43:25:8.95
MMGPS_U_1577,-15.634949315686647,-2.470294413097074,17:12:53.72,-43:20:11.71
MMGPS_U_1578,-15.209581878215882,-1.7335363995123316,17:11:0.66,-42:33:32.51
MMGPS_U_1579,-15.634949315686647,-0.9967783859275894,17:06:25.56,-42:27:37.55
MMGPS_U_1580,-15.209581878215882,-0.2600203723428489,17:04:38.9,-41:40:34.62
MMGPS_U_1581,-15.634949315686647,0.47673764124189333,17:00:8.25,-41:33:43.81
MMGPS_U_1582,-15.209581878215882,1.2134956548266356,16:58:27.6,-40:46:19.94
MMGPS_U_1583,-15.634949315686647,1.9502536684113778,16:54:1.4,-40:38:35.11
MMGPS_U_1584,-15.209581878215882,2.68701168199612,16:52:26.38,-39:50:52.88
MMGPS_U_1585,-15.634949315686647,3.4237696955808605,16:48:4.62,-39:42:15.85
MMGPS_U_1586,-15.209581878215882,4.160527709165603,16:46:34.85,-38:54:17.68
MMGPS_U_1587,-15.634949315686647,4.897285722750345,16:42:17.51,-38:44:50.18
MMGPS_U_1588,-15.209581878215882,5.634043736335087,16:40:52.62,-37:56:38.34
MMGPS_U_1589,-15.634949315686647,6.370801749919828,16:36:39.66,-37:46:22.07
MMGPS_U_1590,-15.209581878215882,7.107559763504572,16:35:19.3,-36:57:58.66
MMGPS_U_1591,-15.634949315686647,7.844317777089312,16:31:10.68,-36:46:55.25
MMGPS_U_1592,-15.209581878215882,8.581075790674056,16:29:54.5,-35:58:22.24
MMGPS_U_1593,-15.634949315686647,9.317833804258797,16:25:50.16,-35:46:33.26
MMGPS_U_1594,-15.209581878215882,10.054591817843537,16:24:37.84,-34:57:52.47
MMGPS_U_1595,-14.358847003274352,-10.574632562529235,17:55:30.16,-46:35:50.13
MMGPS_U_1596,-14.784214440745117,-9.837874548944493,17:50:34.17,-46:36:25.36
MMGPS_U_1597,-14.358847003274352,-9.10111653535975,17:48:3.86,-45:52:41.46
MMGPS_U_1598,-14.784214440745117,-8.36435852177501,17:43:11.46,-45:52:11.06
MMGPS_U_1599,-14.358847003274352,-7.627600508190268,17:40:49.19,-45:07:47.01
MMGPS_U_1600,-14.784214440745117,-6.890842494605526,17:36:0.56,-45:06:12.74
MMGPS_U_1601,-14.358847003274352,-6.154084481020783,17:33:45.99,-44:21:12.21
MMGPS_U_1602,-14.784214440745117,-5.417326467436042,17:29:1.28,-44:18:35.87
MMGPS_U_1603,-14.358847003274352,-4.6805684538513,17:26:54.04,-43:33:2.34
MMGPS_U_1604,-14.784214440745117,-3.9438104402665575,17:22:13.36,-43:29:25.72
